timestamp,status,symbol,side,qty,price,commission,strategy_id
2021-07-29,filled,SOL-USDT,buy,40.00848446173675,5874.589315629703,235.03341535345572,TrendUp
2021-07-30,filled,SOL-USDT,sell,40.00848446173675,5878.219126931422,235.17863860251956,TrendUp
2021-08-14,filled,BNB-USDT,buy,41.58161810956882,6221.053006252942,258.6814503453949,TrendUp
2021-08-15,filled,BNB-USDT,sell,41.58161810956882,6253.852032159746,260.0452869150175,TrendUp
2021-08-22,filled,BNB-USDT,buy,42.16869184598691,6336.89949972401,267.2187622628504,TrendUp
2022-01-03,filled,ETH-USDT,buy,21.50630113787851,14179.975728544272,304.9588281458813,TrendUp
2022-02-06,filled,BNB-USDT,sell,42.16869184598691,13762.472799596871,580.3454745249772,TrendUp
2022-02-07,filled,BNB-USDT,buy,26.930730431341996,13706.921086998844,369.13739683764305,TrendUp
2022-03-18,filled,BNB-USDT,sell,26.930730431341996,15113.636019496573,407.0212574784829,TrendUp
2022-05-02,filled,SOL-USDT,buy,13.993654763909044,26292.15963940003,367.92340499134735,TrendUp
2022-07-28,filled,BTC-USDT,buy,2.9318009515982784,175834.1096555261,515.5106100115074,TrendUp
2022-07-29,filled,BTC-USDT,sell,2.9318009515982784,174324.92576410898,511.085983242514,TrendUp
2022-08-05,filled,BTC-USDT,buy,2.817846960933978,179287.45276321526,505.2046039024203,TrendUp
2022-08-06,filled,BTC-USDT,sell,2.817846960933978,176929.364460153,498.55987194402235,TrendUp
2022-08-16,filled,BTC-USDT,buy,3.1391640052661294,181682.54128341508,570.3312939821741,TrendUp
2022-08-22,filled,BTC-USDT,sell,3.1391640052661294,180740.5040478369,567.3740846006267,TrendUp
2022-08-25,filled,BNB-USDT,buy,15.909676949074406,37160.9465543497,591.2186548015235,TrendUp
2022-08-26,filled,BNB-USDT,sell,15.909676949074406,36577.199843748574,581.9314332157747,TrendUp
2022-08-27,filled,BNB-USDT,buy,14.837763273560514,37182.11153789082,551.699369010347,TrendUp
2022-09-02,filled,BNB-USDT,sell,14.837763273560514,36836.558854478615,546.5721400953331,TrendUp
2022-09-11,filled,SOL-USDT,sell,13.993654763909044,48894.47100768304,684.2123471454764,TrendUp
2022-09-13,filled,ETH-USDT,sell,21.50630113787851,51412.82457793581,1105.6996877220092,TrendUp
2022-09-15,filled,BTC-USDT,buy,2.8649834992401186,189817.71260134332,543.8246144663517,TrendUp
2022-09-15,filled,ETH-USDT,buy,10.039413552954358,51250.59813583414,514.5259495219105,TrendUp
2022-09-16,filled,BTC-USDT,sell,2.8649834992401186,186636.63776185695,534.7108875413753,TrendUp
2022-09-16,filled,BNB-USDT,short,12.003299007599832,37294.98695459956,447.6628799005936,TrendDown
2022-09-19,filled,BTC-USDT,buy,2.514057599484863,189965.75767399045,477.5848567221956,TrendUp
2022-09-19,filled,BNB-USDT,cover,12.003299007599832,37904.18539085958,454.9752708859849,TrendDown
2022-09-20,filled,BTC-USDT,sell,2.514057599484863,186244.6749306139,468.2298403728978,TrendUp
2022-09-21,filled,SOL-USDT,buy,11.051583234339631,49158.85846414847,543.2832160216582,TrendUp
2022-09-22,filled,SOL-USDT,sell,11.051583234339631,49133.96769858429,543.0081336542592,TrendUp
2022-09-24,filled,ETH-USDT,sell,10.039413552954358,52157.546938836895,523.6311836266121,TrendUp
2022-09-25,filled,ETH-USDT,buy,9.377271582924203,52514.07065412003,492.4387024485536,TrendUp
2022-09-26,filled,ETH-USDT,sell,9.377271582924203,52350.18233051308,490.9018771288211,Router
2022-10-02,filled,BTC-USDT,short,2.674439443932751,191383.9202590589,511.8447052753075,TrendDown
2022-10-06,filled,BTC-USDT,cover,2.674439443932751,195228.66742485538,522.1272487474622,TrendDown
2022-10-08,filled,SOL-USDT,buy,7.827405742221847,50522.85089969953,395.4628532457263,TrendUp
2022-10-09,filled,SOL-USDT,sell,7.827405742221847,49521.690920797024,387.62636787798215,TrendUp
