signal_time,fill_time,symbol,side,qty,fill_price,commission,slip,slip_dir,strategy_id,exit_reason,is_maker
2015-02-21,2015-02-22,BNB-USDT,buy,0.694120355663765,2555.7141565034563,1.773973219287098,2.5531609955079486,positive,TrendBreakout,signal,False
2015-02-23,2015-02-24,ETH-USDT,buy,0.5986991907643883,2459.0927059325927,1.472256813056453,2.4566360698627303,positive,TrendBreakout,signal,False
2015-02-26,2015-02-27,SOL-USDT,buy,0.6142665647842422,2527.3001871237816,1.552436004123098,2.5247754117120698,positive,TrendBreakout,signal,False
2015-03-07,2015-03-08,BTC-USDT,buy,0.15383309640408613,12664.688803185967,1.948248293588257,12.652036766419549,positive,TrendBreakout,signal,False
2015-03-27,2015-03-28,SOL-USDT,sell,0.6142665647842422,2539.1600396560593,1.5597211149969479,2.541701741397457,negative,TrendBreakout,Breakout Exit (Below Low10),False
2015-05-24,2015-05-25,SOL-USDT,buy,0.7130096640684775,3057.4662622386195,2.180002992539462,3.0544118503882314,positive,TrendBreakout,signal,False
2015-07-05,2015-07-06,BNB-USDT,sell,0.694120355663765,4742.866201931238,3.2921199749501606,4.747613815746985,negative,Router,StateSwitch,False
2015-07-15,2015-07-16,BNB-USDT,buy,0.30288152107408395,5144.585457303487,1.5581998686036918,5.139446011292195,positive,TrendBreakout,signal,False
2015-08-13,2015-08-14,ETH-USDT,sell,0.5986991907643883,4592.561161715731,2.749562651055167,4.597158320035767,negative,Router,StateSwitch,False
2015-09-19,2015-09-20,ETH-USDT,buy,0.6550441508805142,5264.4928819498255,3.4484752696733345,5.2592336483015245,positive,TrendBreakout,signal,False
2015-10-06,2015-10-07,SOL-USDT,sell,0.7130096640684775,5613.1790675595375,4.002250921316836,5.618797865424963,negative,Router,StateSwitch,False
2015-10-24,2015-10-25,SOL-USDT,buy,0.28655389808382375,6620.78455740977,1.8972116232989533,6.614170387022749,positive,TrendBreakout,signal,False
2015-11-24,2015-11-25,SOL-USDT,sell,0.28655389808382375,7207.463252741625,2.065326690369029,7.2146779306722975,negative,TrendBreakout,Breakout Exit (Below Low10),False
2015-11-28,2015-11-29,SOL-USDT,buy,0.4374907186135248,7439.807608252242,3.2548467768806426,7.432375233019224,positive,TrendBreakout,signal,False
2016-02-20,2016-02-21,BNB-USDT,sell,0.30288152107408395,17736.99129525251,5.372206902783867,17.754746041293803,negative,TrendBreakout,Breakout Exit (Below Low10),False
2016-03-17,2016-03-18,BNB-USDT,buy,0.22477088735132975,20082.756970030034,4.514019104614753,20.062694275754282,positive,TrendBreakout,signal,False
2016-06-23,2016-06-24,BTC-USDT,sell,0.15383309640408613,138382.55982319458,21.287817665925708,138.52108090409865,negative,Router,StateSwitch,False
2016-08-15,2016-08-16,BTC-USDT,buy,0.05381947750446835,184028.0972649352,9.904296040940293,183.8442530119233,positive,TrendBreakout,signal,False
2016-10-14,2016-10-15,SOL-USDT,sell,0.4374907186135248,35967.64274506866,15.735509871374619,36.00364639146012,negative,TrendBreakout,Breakout Exit (Below Low10),False
2016-10-19,2016-10-20,SOL-USDT,buy,0.4310447383189311,38003.50012427799,16.381208766272874,37.96553458968831,positive,TrendBreakout,signal,False
2017-01-30,2017-01-31,SOL-USDT,sell,0.4310447383189311,58786.68805520198,25.33969256939117,58.84553358879077,negative,Router,StateSwitch,False
2017-02-14,2017-02-15,BNB-USDT,sell,0.22477088735132975,137469.28763213087,30.89909376462924,137.60689452665753,negative,Router,StateSwitch,False
2017-02-16,2017-02-17,SOL-USDT,buy,0.4061656118810195,62898.65415094923,25.547270349712925,62.83581833261662,positive,TrendBreakout,signal,False
2017-03-17,2017-03-18,BNB-USDT,buy,0.12949789519515437,165172.85398060267,21.38953693386462,165.00784613446822,positive,TrendBreakout,signal,False
2017-05-14,2017-05-15,BNB-USDT,sell,0.12949789519515437,186820.0741041798,24.192806376694048,187.00708118536517,negative,Router,StateSwitch,False
2017-07-12,2017-07-13,BNB-USDT,buy,0.1799046924332301,226092.56684160806,40.67511369907902,225.86670014146662,positive,TrendBreakout,signal,False
2017-08-23,2017-08-24,BNB-USDT,sell,0.1799046924332301,275786.9841130734,49.615372553950586,276.0630471602336,negative,TrendBreakout,Breakout Exit (Below Low10),False
