timestamp,status,symbol,side,qty,price,commission,strategy_id
2021-06-05,filled,ETH-USDT,buy,0.5970071337129086,4155.489677052216,2.480856981270524,TrendUp
2022-03-31,filled,BTC-USDT,buy,0.06274442516726737,88468.31713943777,5.550893704429531,TrendUp
2022-06-10,filled,ETH-USDT,sell,0.5970071337129086,26495.616809666968,15.818072247494836,TrendUp
2022-07-02,filled,BTC-USDT,sell,0.06274442516726737,142143.98580083172,8.918742680057404,TrendUp
2022-07-03,filled,BTC-USDT,buy,0.044209031450784274,141434.41217191043,6.252678375931175,TrendUp
2022-07-04,filled,BTC-USDT,sell,0.044209031450784274,140678.83261295717,6.21927493544584,Router
2022-07-08,filled,SOL-USDT,buy,0.17919814415858698,37002.112518475056,6.63070989325795,TrendUp
2022-07-09,filled,SOL-USDT,sell,0.17919814415858698,37087.03384169145,6.645927636777819,TrendUp
2022-07-15,filled,SOL-USDT,buy,0.18365426867728923,37429.304205437555,6.87405149094942,TrendUp
2022-07-16,filled,SOL-USDT,sell,0.18365426867728923,37516.428737874194,6.890052283237922,TrendUp
2022-07-19,filled,SOL-USDT,buy,0.18048548670317008,37502.25969439494,6.7686135934115494,TrendUp
2022-08-16,filled,BTC-USDT,buy,0.04510821289267399,162782.5856707504,7.342831529656152,TrendUp
2022-08-17,filled,BTC-USDT,sell,0.04510821289267399,163754.923417776,7.386691947752566,TrendUp
2022-08-18,filled,BTC-USDT,buy,0.0454944950879397,164690.42391636097,7.492507681893591,TrendUp
2022-09-02,filled,SOL-USDT,sell,0.18048548670317008,47748.98286057304,8.617998411171852,TrendUp
2022-09-05,filled,BTC-USDT,sell,0.0454944950879397,175253.8029786598,7.973083278755391,TrendUp
2022-09-05,filled,SOL-USDT,buy,0.1262505731045415,45511.239219597745,5.745820034172102,TrendUp
2022-09-06,filled,BTC-USDT,buy,0.038525880826197845,171209.5974161118,6.596000546354433,TrendUp
2022-09-06,filled,SOL-USDT,sell,0.1262505731045415,46127.35815531855,5.823605402907413,TrendUp
2022-09-07,filled,BTC-USDT,sell,0.038525880826197845,164438.58226022712,6.335141223386441,TrendUp
2022-09-08,filled,ETH-USDT,buy,0.13167853600417295,44380.23851287668,5.843924834891615,TrendUp
2022-09-09,filled,ETH-USDT,sell,0.13167853600417295,43795.78833999646,5.766965291759362,TrendUp
2022-09-10,filled,ETH-USDT,buy,0.12407359718528851,45468.47607001582,5.641437384540073,TrendUp
2022-09-14,filled,ETH-USDT,sell,0.12407359718528851,44959.89161186302,5.578335481344525,TrendUp
2022-09-18,filled,BTC-USDT,short,0.03390296334168415,168021.52170714733,5.696427491051403,TrendDown
