timestamp,status,symbol,side,qty,price,commission,strategy_id
2025-05-07,filled,BTC-USDT,buy,0.137597850539246,16735.204353386038,2.302728147360951,TrendUp
2025-05-08,filled,BTC-USDT,sell,0.137597850539246,16501.909531955564,2.2706272813901807,TrendUp
2025-05-09,filled,BTC-USDT,buy,0.1351060731527603,16695.722729746685,2.2556935364633586,TrendUp
2025-05-10,filled,BTC-USDT,sell,0.1351060731527603,16460.22152467109,2.223875893422852,TrendUp
2025-05-11,filled,ETH-USDT,buy,0.5004840355378586,4000.553196307468,2.0022130080718408,TrendUp
2025-05-12,filled,ETH-USDT,sell,0.5004840355378586,3988.7117039097857,1.9962865301698576,TrendUp
2025-05-13,filled,ETH-USDT,buy,0.4817997401053778,3873.776323922386,1.8663844260921714,TrendUp
2025-05-14,filled,ETH-USDT,sell,0.4817997401053778,3784.634452612427,1.823435895662526,Router
2025-05-20,filled,BTC-USDT,buy,0.11075861225571537,17175.818375951032,1.9023698076765514,TrendUp
2025-05-21,filled,BTC-USDT,sell,0.11075861225571537,16958.59806440222,1.8783107874156508,TrendUp
2025-05-23,filled,SOL-USDT,buy,0.4579408445976162,4057.733422749862,1.8582018707660477,TrendUp
2025-05-25,filled,SOL-USDT,sell,0.4579408445976162,4099.565861785486,1.8773586532295996,TrendUp
2025-05-26,filled,SOL-USDT,buy,0.4646164159831233,4029.0310454203377,1.8719539642079337,TrendUp
2025-05-27,filled,SOL-USDT,sell,0.4646164159831233,4080.9226534753175,1.8960636571620397,Router
2025-06-09,filled,SOL-USDT,buy,0.5136807242979148,4186.409051282136,2.150477633669954,TrendUp
2025-06-10,filled,SOL-USDT,sell,0.5136807242979148,4178.254446836605,2.146288770552011,TrendUp
2025-06-17,filled,ETH-USDT,buy,0.3562737154090276,4250.343579626379,1.5142856988783964,TrendUp
2025-06-21,filled,ETH-USDT,sell,0.3562737154090276,4256.266074906352,1.5163957282762845,TrendUp
2025-06-22,filled,ETH-USDT,buy,0.3639889324527443,4145.056815088275,1.5087548050799533,TrendUp
2025-06-23,filled,ETH-USDT,sell,0.3639889324527443,3977.247939558255,1.447674231619686,TrendUp
2025-07-07,filled,BTC-USDT,buy,0.11050484027144106,18462.34351067469,2.040178320683583,TrendUp
2025-07-08,filled,BTC-USDT,sell,0.11050484027144106,18484.35775953168,2.04261100173722,TrendUp
2025-07-09,filled,BTC-USDT,buy,0.1188898897229998,18528.642700858956,2.2028682874219863,TrendUp
2025-07-10,filled,BTC-USDT,sell,0.1188898897229998,18475.844346423393,2.1965910968855864,Router
2025-07-15,filled,BTC-USDT,buy,0.2046953486320918,17772.698551292196,3.637988726089829,RangeMeanReversion
2025-07-16,filled,SOL-USDT,buy,0.36919389719331136,4953.471944114475,1.8287916116853518,TrendUp
2025-07-17,filled,BTC-USDT,sell,0.2046953486320918,17250.43696020949,3.5310842076260034,Router
2025-07-19,filled,SOL-USDT,sell,0.36919389719331136,4988.379249886112,1.841679175943701,TrendUp
2025-08-02,filled,ETH-USDT,short,0.5210061412455579,3593.292732845674,1.87212758110563,TrendDown
2025-08-04,filled,ETH-USDT,cover,0.5210061412455579,3689.4321975241683,1.922216832619186,TrendDown
2025-08-05,filled,SOL-USDT,short,0.7658407237968063,5115.027319644494,3.917296224716978,RangeMeanReversion
2025-08-07,filled,SOL-USDT,cover,0.7658407237968063,5162.713353820986,3.9538161316457017,Router
2025-08-12,filled,BTC-USDT,short,0.12217015696597586,16055.274331776105,1.9614753852448898,TrendDown
2025-08-13,filled,BTC-USDT,cover,0.12217015696597586,16383.78373893697,2.0016094310825325,TrendDown
2025-08-31,filled,BTC-USDT,buy,0.09103351622233546,16768.22412220823,1.5264704026487999,TrendUp
2025-09-04,filled,BTC-USDT,sell,0.09103351622233546,16849.733142650548,1.5338904553835022,TrendUp
2025-09-04,filled,SOL-USDT,buy,0.35454582569097837,5444.979385202679,1.9304947119970395,TrendUp
2025-09-05,filled,BTC-USDT,buy,0.09593296755207567,16830.588728458286,1.6146083223695193,TrendUp
2025-09-05,filled,SOL-USDT,sell,0.35454582569097837,5346.148539936631,1.8954546483584513,TrendUp
2025-09-06,filled,BTC-USDT,sell,0.09593296755207567,16794.69077609385,1.6111645252701559,Router
2025-09-06,filled,SOL-USDT,buy,0.37246157944494745,5340.567173271683,1.9891560844886094,TrendUp
2025-09-07,filled,SOL-USDT,sell,0.37246157944494745,5393.232998912698,2.008772081089634,Router
2025-09-09,filled,ETH-USDT,short,0.563641273160607,3226.066030444317,1.8183439646998205,TrendDown
2025-09-13,filled,ETH-USDT,cover,0.563641273160607,3228.4834156517486,1.8197065027758568,Router
2025-09-23,filled,ETH-USDT,short,1.474949947145733,3293.0857059708082,4.857136587968013,RangeMeanReversion
2025-09-24,filled,ETH-USDT,cover,1.474949947145733,3223.6688043586964,4.754750132604207,RangeMeanReversion
2025-09-25,filled,ETH-USDT,buy,1.318988922131231,3109.952694413804,4.10199315228398,RangeMeanReversion
2025-09-27,filled,ETH-USDT,sell,1.318988922131231,3044.568377381959,4.015751962437861,Router
2025-10-24,filled,BTC-USDT,short,0.1570962876518724,14280.723121381123,2.243448587353234,TrendDown
2025-11-02,filled,BTC-USDT,cover,0.1570962876518724,13816.667424603751,2.170547160125806,TrendDown
2025-11-09,filled,BTC-USDT,short,0.14735246877547897,13796.430536133868,2.0329380997887303,TrendDown
2025-11-12,filled,BTC-USDT,cover,0.14735246877547897,14272.46325691469,2.1030826964136926,TrendDown
2025-11-17,filled,BTC-USDT,short,0.154162449637831,13748.53236056602,2.119507427629849,TrendDown
2025-11-28,filled,SOL-USDT,short,0.6150447909628439,3811.4570240229273,2.344216788604044,TrendDown
2025-11-29,filled,SOL-USDT,cover,0.6150447909628439,3871.040159941643,2.380863085980082,TrendDown
2025-12-05,filled,SOL-USDT,buy,1.1684334132515963,3770.755781602725,4.405877048436263,RangeMeanReversion
2025-12-06,filled,SOL-USDT,sell,1.1684334132515963,3877.906542996666,4.531075578304292,RangeMeanReversion
2025-12-08,filled,SOL-USDT,buy,1.0624663051791288,3731.725720025729,3.96483283769766,RangeMeanReversion
2025-12-10,filled,SOL-USDT,sell,1.0624663051791288,3653.578782314203,3.8818043495262318,Router
