timestamp,status,symbol,side,qty,price,commission,strategy_id
2018-12-07,filled,BTC-USDT,buy,4.192681862087777,61112.622738558384,256.2257849005668,TrendUp
2018-12-13,filled,BTC-USDT,sell,4.192681862087777,60638.3114701309,254.237148648447,TrendUp
2018-12-19,filled,BTC-USDT,buy,4.142987342411189,61670.398281300106,255.4996794808831,TrendUp
2018-12-20,filled,BTC-USDT,sell,4.142987342411189,61950.57412156831,256.6604444407636,TrendUp
2019-01-02,filled,BTC-USDT,buy,3.817674558610662,62485.75863851156,238.550291029732,TrendUp
2019-01-03,filled,BTC-USDT,sell,3.817674558610662,61349.410800576356,234.21208479911454,TrendUp
2019-01-04,filled,BTC-USDT,buy,3.799679266252922,61872.36698454046,235.09514998515024,TrendUp
2019-01-05,filled,BTC-USDT,sell,3.799679266252922,62254.51898565821,236.5472050203544,TrendUp
2019-01-06,filled,BTC-USDT,buy,3.892226134348256,61754.59688528908,240.36285591306358,TrendUp
2019-01-07,filled,BTC-USDT,sell,3.892226134348256,60798.453074223275,236.6413279834379,TrendUp
2019-01-12,filled,SOL-USDT,buy,17.075567710234928,12274.039931922998,209.58619993567845,TrendUp
2019-01-13,filled,BNB-USDT,buy,18.017492793932046,12621.868799676731,227.41443014413125,TrendUp
2019-01-14,filled,BNB-USDT,sell,18.017492793932046,12577.142990112092,226.60858319259756,TrendUp
2019-01-19,filled,BNB-USDT,buy,35.36065710910112,12215.26554298776,431.93981636220803,RangeMeanReversion
2019-01-20,filled,BNB-USDT,sell,35.36065710910112,11963.683630240646,423.04371461070565,Router
2019-01-25,filled,SOL-USDT,sell,17.075567710234928,12853.729654820489,219.4847310499419,TrendUp
2019-01-26,filled,SOL-USDT,buy,15.171934896448434,12472.503271231446,189.23200762686363,TrendUp
2019-01-27,filled,SOL-USDT,sell,15.171934896448434,12222.017434558615,185.43165282038103,TrendUp
2019-01-28,filled,BNB-USDT,short,16.213348765507618,12732.438746537562,206.43547003307617,TrendDown
2019-01-30,filled,BNB-USDT,cover,16.213348765507618,12901.751276079565,209.18059312491096,TrendDown
2019-01-31,filled,BNB-USDT,short,16.14771599738513,12698.159761980201,205.04627752587984,TrendDown
2019-02-06,filled,ETH-USDT,buy,9.896136483605302,17452.3886713364,172.71122025647202,TrendUp
2019-02-07,filled,ETH-USDT,sell,9.896136483605302,17703.71466321468,175.19837657397696,TrendUp
2019-02-08,filled,BNB-USDT,cover,16.14771599738513,13020.179609634037,210.2461625713152,TrendDown
2019-02-09,filled,BTC-USDT,short,3.2659334246035305,52283.667256513705,170.75497645389729,TrendDown
2019-02-09,filled,BNB-USDT,short,15.560460278943273,12607.718422452574,196.18190172067463,TrendDown
2019-02-10,filled,BTC-USDT,cover,3.2659334246035305,53438.66814490238,174.52713246073262,TrendDown
2019-02-18,filled,BNB-USDT,cover,15.560460278943273,12605.296869845484,196.14422124751863,TrendDown
